"Plot Title: 25MAR-02FEB19_ ChamberHallway_N_Door"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20454914, SEN S/N: 20454914)","Intensity, lum/ft² (LGR S/N: 20454914, SEN S/N: 20454914)","Coupler Attached (LGR S/N: 20454914)","Stopped (LGR S/N: 20454914)","End Of File (LGR S/N: 20454914)"
779,03/30/19 05:03:01 PM,21.187,0.0,,,
780,03/30/19 05:13:01 PM,20.901,0.0,,,
781,03/30/19 05:23:01 PM,20.805,0.0,,,
782,03/30/19 05:33:01 PM,20.996,0.0,,,
783,03/30/19 05:43:01 PM,20.996,1.0,,,
784,03/30/19 05:53:01 PM,20.805,1.0,,,
785,03/30/19 06:03:01 PM,20.615,0.0,,,
786,03/30/19 06:13:01 PM,20.805,0.0,,,
787,03/30/19 06:23:01 PM,20.615,0.0,,,
788,03/30/19 06:33:01 PM,20.424,1.0,,,
789,03/30/19 06:43:01 PM,20.424,0.0,,,
790,03/30/19 06:53:01 PM,20.710,0.0,,,
791,03/30/19 07:03:01 PM,20.519,0.0,,,
792,03/30/19 07:13:01 PM,20.329,1.0,,,
793,03/30/19 07:23:01 PM,20.138,0.0,,,
794,03/30/19 07:33:01 PM,20.615,0.0,,,
795,03/30/19 07:43:01 PM,20.234,0.0,,,
796,03/30/19 07:53:01 PM,20.043,0.0,,,
797,03/30/19 08:03:01 PM,20.043,0.0,,,
798,03/30/19 08:13:01 PM,21.091,0.0,,,
799,03/30/19 08:23:01 PM,21.091,0.0,,,
800,03/30/19 08:33:01 PM,20.996,0.0,,,
801,03/30/19 08:43:01 PM,20.901,1.0,,,
802,03/30/19 08:53:01 PM,21.091,0.0,,,
803,03/30/19 09:03:01 PM,20.901,0.0,,,
804,03/30/19 09:13:01 PM,20.519,0.0,,,
805,03/30/19 09:23:01 PM,20.329,0.0,,,
806,03/30/19 09:33:01 PM,20.519,0.0,,,
807,03/30/19 09:43:01 PM,20.329,0.0,,,
808,03/30/19 09:53:01 PM,20.043,1.0,,,
809,03/30/19 10:03:01 PM,20.234,0.0,,,
810,03/30/19 10:13:01 PM,20.329,0.0,,,
811,03/30/19 10:23:01 PM,20.615,0.0,,,
812,03/30/19 10:33:01 PM,20.710,0.0,,,
813,03/30/19 10:43:01 PM,20.519,0.0,,,
814,03/30/19 10:53:01 PM,21.187,0.0,,,
815,03/30/19 11:03:01 PM,20.710,0.0,,,
816,03/30/19 11:13:01 PM,20.234,0.0,,,
817,03/30/19 11:23:01 PM,20.138,0.0,,,
818,03/30/19 11:33:01 PM,20.519,0.0,,,
819,03/30/19 11:43:01 PM,20.138,0.0,,,
820,03/30/19 11:53:01 PM,19.758,0.0,,,
821,03/31/19 12:03:01 AM,19.948,0.0,,,
822,03/31/19 12:13:01 AM,20.138,1.0,,,
823,03/31/19 12:23:01 AM,19.853,0.0,,,
824,03/31/19 12:33:01 AM,19.853,0.0,,,
825,03/31/19 12:43:01 AM,21.187,0.0,,,
826,03/31/19 12:53:01 AM,20.901,0.0,,,
827,03/31/19 01:03:01 AM,20.234,0.0,,,
828,03/31/19 01:13:01 AM,20.138,0.0,,,
829,03/31/19 01:23:01 AM,20.424,0.0,,,
830,03/31/19 01:33:01 AM,19.948,1.0,,,
831,03/31/19 01:43:01 AM,19.662,0.0,,,
832,03/31/19 01:53:01 AM,19.948,0.0,,,
833,03/31/19 02:03:01 AM,20.519,0.0,,,
834,03/31/19 02:13:01 AM,19.948,0.0,,,
835,03/31/19 02:23:01 AM,19.662,1.0,,,
836,03/31/19 02:33:01 AM,20.329,0.0,,,
837,03/31/19 02:43:01 AM,20.138,0.0,,,
838,03/31/19 02:53:01 AM,20.424,0.0,,,
839,03/31/19 03:03:01 AM,20.234,0.0,,,
840,03/31/19 03:13:01 AM,20.710,0.0,,,
841,03/31/19 03:23:01 AM,20.138,0.0,,,
842,03/31/19 03:33:01 AM,19.758,1.0,,,
843,03/31/19 03:43:01 AM,20.138,0.0,,,
844,03/31/19 03:53:01 AM,20.138,0.0,,,
845,03/31/19 04:03:01 AM,19.567,0.0,,,
846,03/31/19 04:13:01 AM,19.853,0.0,,,
847,03/31/19 04:23:01 AM,20.519,0.0,,,
848,03/31/19 04:33:01 AM,20.329,0.0,,,
849,03/31/19 04:43:01 AM,20.710,0.0,,,
850,03/31/19 04:53:01 AM,21.091,0.0,,,
851,03/31/19 05:03:01 AM,21.187,0.0,,,
852,03/31/19 05:13:01 AM,21.187,1.0,,,
853,03/31/19 05:23:01 AM,20.901,0.0,,,
854,03/31/19 05:33:01 AM,20.901,0.0,,,
855,03/31/19 05:43:01 AM,20.710,0.0,,,
856,03/31/19 05:53:01 AM,20.615,1.0,,,
857,03/31/19 06:03:01 AM,20.424,0.0,,,
858,03/31/19 06:13:01 AM,20.615,1.0,,,
859,03/31/19 06:23:01 AM,20.424,0.0,,,
860,03/31/19 06:33:01 AM,20.805,2.0,,,
861,03/31/19 06:43:01 AM,21.187,2.0,,,
862,03/31/19 06:53:01 AM,21.473,1.0,,,
863,03/31/19 07:03:01 AM,21.378,2.0,,,
864,03/31/19 07:13:01 AM,21.187,0.0,,,
865,03/31/19 07:23:01 AM,21.091,1.0,,,
866,03/31/19 07:33:01 AM,21.187,1.0,,,
867,03/31/19 07:43:01 AM,20.996,1.0,,,
868,03/31/19 07:53:01 AM,20.710,1.0,,,
869,03/31/19 08:03:01 AM,20.710,1.0,,,
870,03/31/19 08:13:01 AM,20.710,0.0,,,
871,03/31/19 08:23:01 AM,20.424,0.0,,,
872,03/31/19 08:33:01 AM,19.758,1.0,,,
873,03/31/19 08:43:01 AM,20.043,1.0,,,
874,03/31/19 08:53:01 AM,20.901,1.0,,,
875,03/31/19 09:03:01 AM,20.710,1.0,,,
876,03/31/19 09:13:01 AM,20.329,1.0,,,
877,03/31/19 09:23:01 AM,20.043,1.0,,,
878,03/31/19 09:33:01 AM,20.329,0.0,,,
879,03/31/19 09:43:01 AM,20.043,0.0,,,
880,03/31/19 09:53:01 AM,19.948,0.0,,,
881,03/31/19 10:03:01 AM,19.853,0.0,,,
882,03/31/19 10:13:01 AM,19.853,0.0,,,
883,03/31/19 10:23:01 AM,19.758,0.0,,,
884,03/31/19 10:33:01 AM,19.662,0.0,,,
885,03/31/19 10:43:01 AM,19.662,0.0,,,
886,03/31/19 10:53:01 AM,20.043,0.0,,,
887,03/31/19 11:03:01 AM,20.710,0.0,,,
888,03/31/19 11:13:01 AM,20.996,0.0,,,
889,03/31/19 11:23:01 AM,20.996,1.0,,,
890,03/31/19 11:33:01 AM,20.805,0.0,,,
891,03/31/19 11:43:01 AM,20.615,0.0,,,
892,03/31/19 11:53:01 AM,20.615,0.0,,,
893,03/31/19 12:03:01 PM,20.519,0.0,,,
894,03/31/19 12:13:01 PM,20.519,0.0,,,
895,03/31/19 12:23:01 PM,20.615,0.0,,,
896,03/31/19 12:33:01 PM,20.615,0.0,,,
897,03/31/19 12:43:01 PM,20.615,1.0,,,
898,03/31/19 12:53:01 PM,20.615,1.0,,,
899,03/31/19 01:03:01 PM,20.901,1.0,,,
900,03/31/19 01:13:01 PM,21.091,1.0,,,
901,03/31/19 01:23:01 PM,20.901,0.0,,,
902,03/31/19 01:33:01 PM,20.710,0.0,,,
903,03/31/19 01:43:01 PM,20.901,1.0,,,
904,03/31/19 01:53:01 PM,21.378,0.0,,,
905,03/31/19 02:03:01 PM,21.187,0.0,,,
906,03/31/19 02:13:01 PM,21.187,0.0,,,
907,03/31/19 02:23:01 PM,21.091,0.0,,,
908,03/31/19 02:33:01 PM,21.091,0.0,,,
909,03/31/19 02:43:01 PM,20.996,0.0,,,
910,03/31/19 02:53:01 PM,21.091,0.0,,,
911,03/31/19 03:03:01 PM,21.091,0.0,,,
912,03/31/19 03:13:01 PM,21.091,0.0,,,
913,03/31/19 03:23:01 PM,21.282,0.0,,,
914,03/31/19 03:33:01 PM,21.187,0.0,,,
915,03/31/19 03:43:01 PM,21.378,0.0,,,
916,03/31/19 03:53:01 PM,21.187,0.0,,,
917,03/31/19 04:03:01 PM,20.901,0.0,,,
918,03/31/19 04:13:01 PM,21.091,0.0,,,
919,03/31/19 04:23:01 PM,20.996,0.0,,,
920,03/31/19 04:33:01 PM,21.091,0.0,,,
921,03/31/19 04:43:01 PM,21.091,0.0,,,
922,03/31/19 04:53:01 PM,21.091,0.0,,,
923,03/31/19 05:03:01 PM,20.901,0.0,,,
924,03/31/19 05:13:01 PM,21.091,0.0,,,
925,03/31/19 05:23:01 PM,20.901,0.0,,,
926,03/31/19 05:33:01 PM,20.996,0.0,,,
927,03/31/19 05:43:01 PM,20.901,0.0,,,
928,03/31/19 05:53:01 PM,20.805,0.0,,,
929,03/31/19 06:03:01 PM,20.996,0.0,,,
930,03/31/19 06:13:01 PM,20.805,0.0,,,
931,03/31/19 06:23:01 PM,20.901,0.0,,,
932,03/31/19 06:33:01 PM,20.805,0.0,,,
933,03/31/19 06:43:01 PM,20.710,0.0,,,
934,03/31/19 06:53:01 PM,20.615,0.0,,,
935,03/31/19 07:03:01 PM,20.710,0.0,,,
936,03/31/19 07:13:01 PM,20.615,0.0,,,
937,03/31/19 07:23:01 PM,20.519,0.0,,,
938,03/31/19 07:33:01 PM,20.424,0.0,,,
939,03/31/19 07:43:01 PM,20.424,0.0,,,
940,03/31/19 07:53:01 PM,20.615,0.0,,,
941,03/31/19 08:03:01 PM,20.805,0.0,,,
942,03/31/19 08:13:01 PM,21.187,0.0,,,
943,03/31/19 08:23:01 PM,21.091,0.0,,,
944,03/31/19 08:33:01 PM,21.091,0.0,,,
945,03/31/19 08:43:01 PM,20.901,0.0,,,
946,03/31/19 08:53:01 PM,20.805,0.0,,,
947,03/31/19 09:03:01 PM,20.710,0.0,,,
948,03/31/19 09:13:01 PM,20.710,0.0,,,
949,03/31/19 09:23:01 PM,20.519,0.0,,,
950,03/31/19 09:33:01 PM,20.424,0.0,,,
951,03/31/19 09:43:01 PM,20.424,0.0,,,
952,03/31/19 09:53:01 PM,20.138,0.0,,,
953,03/31/19 10:03:01 PM,20.043,0.0,,,
954,03/31/19 10:13:01 PM,19.758,0.0,,,
955,03/31/19 10:23:01 PM,20.138,0.0,,,
956,03/31/19 10:33:01 PM,20.424,0.0,,,
957,03/31/19 10:43:01 PM,20.424,0.0,,,
958,03/31/19 10:53:01 PM,20.329,0.0,,,
959,03/31/19 11:03:01 PM,20.234,0.0,,,
960,03/31/19 11:13:01 PM,20.043,0.0,,,
961,03/31/19 11:23:01 PM,19.948,0.0,,,
962,03/31/19 11:33:01 PM,19.948,0.0,,,
963,03/31/19 11:43:01 PM,19.853,0.0,,,
964,03/31/19 11:53:01 PM,19.758,0.0,,,
965,04/01/19 12:03:01 AM,19.758,0.0,,,
966,04/01/19 12:13:01 AM,19.758,0.0,,,
967,04/01/19 12:23:01 AM,19.758,0.0,,,
968,04/01/19 12:33:01 AM,20.615,0.0,,,
969,04/01/19 12:43:01 AM,21.187,0.0,,,
970,04/01/19 12:53:01 AM,21.569,0.0,,,
971,04/01/19 01:03:01 AM,21.282,0.0,,,
972,04/01/19 01:13:01 AM,21.091,0.0,,,
973,04/01/19 01:23:01 AM,21.091,0.0,,,
974,04/01/19 01:33:01 AM,21.091,0.0,,,
975,04/01/19 01:43:01 AM,20.805,0.0,,,
976,04/01/19 01:53:01 AM,20.615,0.0,,,
977,04/01/19 02:03:01 AM,20.615,0.0,,,
978,04/01/19 02:13:01 AM,20.424,0.0,,,
979,04/01/19 02:23:01 AM,20.234,0.0,,,
980,04/01/19 02:33:01 AM,20.901,0.0,,,
981,04/01/19 02:43:01 AM,21.378,0.0,,,
982,04/01/19 02:53:01 AM,21.378,0.0,,,
983,04/01/19 03:03:01 AM,21.378,0.0,,,
984,04/01/19 03:13:01 AM,21.187,0.0,,,
985,04/01/19 03:23:01 AM,20.996,0.0,,,
986,04/01/19 03:33:01 AM,20.805,0.0,,,
987,04/01/19 03:43:01 AM,20.710,0.0,,,
988,04/01/19 03:53:01 AM,20.519,0.0,,,
989,04/01/19 04:03:01 AM,20.329,0.0,,,
990,04/01/19 04:13:01 AM,20.329,0.0,,,
991,04/01/19 04:23:01 AM,20.901,0.0,,,
992,04/01/19 04:33:01 AM,21.378,0.0,,,
993,04/01/19 04:43:01 AM,21.473,0.0,,,
994,04/01/19 04:53:01 AM,21.282,0.0,,,
995,04/01/19 05:03:01 AM,21.091,0.0,,,
996,04/01/19 05:13:01 AM,20.901,0.0,,,
997,04/01/19 05:23:01 AM,20.615,0.0,,,
998,04/01/19 05:33:01 AM,20.329,0.0,,,
999,04/01/19 05:43:01 AM,20.234,0.0,,,
1000,04/01/19 05:53:01 AM,20.234,0.0,,,
1001,04/01/19 06:03:01 AM,19.948,0.0,,,
1002,04/01/19 06:13:01 AM,20.519,0.0,,,
1003,04/01/19 06:23:01 AM,21.187,0.0,,,
1004,04/01/19 06:33:01 AM,21.187,0.0,,,
1005,04/01/19 06:43:01 AM,21.091,1.0,,,
1006,04/01/19 06:53:01 AM,20.901,1.0,,,
1007,04/01/19 07:03:01 AM,20.710,1.0,,,
1008,04/01/19 07:13:01 AM,20.615,1.0,,,
1009,04/01/19 07:23:01 AM,20.615,1.0,,,
1010,04/01/19 07:33:01 AM,20.615,4.0,,,
1011,04/01/19 07:43:01 AM,20.234,1.0,,,
1012,04/01/19 07:53:01 AM,20.234,2.0,,,
1013,04/01/19 08:03:01 AM,20.519,1.0,,,
1014,04/01/19 08:13:01 AM,19.662,2.0,,,
1015,04/01/19 08:23:01 AM,19.282,2.0,,,
1016,04/01/19 08:33:01 AM,18.996,2.0,,,
1017,04/01/19 08:43:01 AM,20.138,1.0,,,
1018,04/01/19 08:53:01 AM,20.424,1.0,,,
1019,04/01/19 09:03:01 AM,20.710,1.0,,,
1020,04/01/19 09:13:01 AM,20.615,1.0,,,
1021,04/01/19 09:23:01 AM,20.710,1.0,,,
1022,04/01/19 09:33:01 AM,20.424,0.0,,,
1023,04/01/19 09:43:01 AM,20.234,0.0,,,
1024,04/01/19 09:53:01 AM,20.043,1.0,,,
1025,04/01/19 10:03:01 AM,20.043,0.0,,,
1026,04/01/19 10:13:01 AM,20.138,0.0,,,
1027,04/01/19 10:23:01 AM,20.138,1.0,,,
1028,04/01/19 10:33:01 AM,20.234,0.0,,,
1029,04/01/19 10:43:01 AM,20.329,0.0,,,
1030,04/01/19 10:53:01 AM,20.710,1.0,,,
1031,04/01/19 11:03:01 AM,21.473,0.0,,,
1032,04/01/19 11:13:01 AM,22.333,1.0,,,
1033,04/01/19 11:23:01 AM,22.333,1.0,,,
1034,04/01/19 11:33:01 AM,21.473,1.0,,,
1035,04/01/19 11:43:01 AM,20.901,0.0,,,
1036,04/01/19 11:53:01 AM,20.710,1.0,,,
1037,04/01/19 12:03:01 PM,20.519,0.0,,,
1038,04/01/19 12:13:01 PM,20.329,1.0,,,
1039,04/01/19 12:23:01 PM,20.424,0.0,,,
1040,04/01/19 12:33:01 PM,20.424,0.0,,,
1041,04/01/19 12:43:01 PM,20.329,1.0,,,
1042,04/01/19 12:53:01 PM,20.234,1.0,,,
1043,04/01/19 01:03:01 PM,20.234,1.0,,,
1044,04/01/19 01:13:01 PM,20.234,1.0,,,
1045,04/01/19 01:23:01 PM,20.234,1.0,,,
1046,04/01/19 01:33:01 PM,20.234,0.0,,,
1047,04/01/19 01:43:01 PM,20.234,0.0,,,
1048,04/01/19 01:53:01 PM,20.329,1.0,,,
1049,04/01/19 02:03:01 PM,20.329,1.0,,,
1050,04/01/19 02:13:01 PM,20.424,0.0,,,
1051,04/01/19 02:23:01 PM,20.519,1.0,,,
1052,04/01/19 02:33:01 PM,20.901,0.0,,,
1053,04/01/19 02:43:01 PM,20.901,0.0,,,
1054,04/01/19 02:53:01 PM,20.996,1.0,,,
1055,04/01/19 03:03:01 PM,21.187,0.0,,,
1056,04/01/19 03:13:01 PM,21.187,1.0,,,
1057,04/01/19 03:23:01 PM,21.282,0.0,,,
1058,04/01/19 03:33:01 PM,21.378,0.0,,,
1059,04/01/19 03:43:01 PM,21.282,0.0,,,
1060,04/01/19 03:53:01 PM,21.091,0.0,,,
1061,04/01/19 04:03:01 PM,21.187,0.0,,,
1062,04/01/19 04:13:01 PM,21.187,0.0,,,
1063,04/01/19 04:23:01 PM,21.187,0.0,,,
1064,04/01/19 04:33:01 PM,21.282,0.0,,,
1065,04/01/19 04:43:01 PM,21.187,0.0,,,
1066,04/01/19 04:53:01 PM,21.187,1.0,,,
1067,04/01/19 05:03:01 PM,21.187,0.0,,,
1068,04/01/19 05:13:01 PM,21.187,1.0,,,
1069,04/01/19 05:23:01 PM,21.187,0.0,,,
1070,04/01/19 05:33:01 PM,21.282,0.0,,,
1071,04/01/19 05:43:01 PM,21.091,1.0,,,
1072,04/01/19 05:53:01 PM,21.187,0.0,,,
1073,04/01/19 06:03:01 PM,21.091,0.0,,,
1074,04/01/19 06:13:01 PM,21.091,0.0,,,
1075,04/01/19 06:23:01 PM,20.996,0.0,,,
1076,04/01/19 06:33:01 PM,20.996,0.0,,,
1077,04/01/19 06:43:01 PM,20.901,0.0,,,
1078,04/01/19 06:53:01 PM,20.996,0.0,,,
1079,04/01/19 07:03:01 PM,20.901,0.0,,,
1080,04/01/19 07:13:01 PM,20.805,0.0,,,
1081,04/01/19 07:23:01 PM,20.901,0.0,,,
1082,04/01/19 07:33:01 PM,20.901,0.0,,,
1083,04/01/19 07:43:01 PM,20.996,0.0,,,
1084,04/01/19 07:53:01 PM,20.996,0.0,,,
1085,04/01/19 08:03:01 PM,20.710,0.0,,,
1086,04/01/19 08:13:01 PM,20.615,0.0,,,
1087,04/01/19 08:23:01 PM,20.710,0.0,,,
1088,04/01/19 08:33:01 PM,20.519,0.0,,,
1089,04/01/19 08:43:01 PM,20.519,0.0,,,
1090,04/01/19 08:53:01 PM,20.424,0.0,,,
1091,04/01/19 09:03:01 PM,20.329,0.0,,,
1092,04/01/19 09:13:01 PM,20.234,0.0,,,
1093,04/01/19 09:23:01 PM,20.138,0.0,,,
1094,04/01/19 09:33:01 PM,20.138,0.0,,,
1095,04/01/19 09:43:01 PM,20.043,0.0,,,
1096,04/01/19 09:53:01 PM,19.853,1.0,,,
1097,04/01/19 10:03:01 PM,19.853,0.0,,,
1098,04/01/19 10:13:01 PM,19.853,0.0,,,
1099,04/01/19 10:23:01 PM,20.043,0.0,,,
1100,04/01/19 10:33:01 PM,20.424,0.0,,,
1101,04/01/19 10:43:01 PM,20.519,0.0,,,
1102,04/01/19 10:53:01 PM,20.424,1.0,,,
1103,04/01/19 11:03:01 PM,20.234,0.0,,,
1104,04/01/19 11:13:01 PM,19.948,0.0,,,
1105,04/01/19 11:23:01 PM,19.948,1.0,,,
1106,04/01/19 11:33:01 PM,19.853,0.0,,,
1107,04/01/19 11:43:01 PM,19.758,0.0,,,
1108,04/01/19 11:53:01 PM,20.043,0.0,,,
1109,04/02/19 12:03:01 AM,20.043,0.0,,,
1110,04/02/19 12:13:01 AM,19.948,0.0,,,
1111,04/02/19 12:23:01 AM,20.138,0.0,,,
1112,04/02/19 12:33:01 AM,20.424,0.0,,,
1113,04/02/19 12:43:01 AM,20.424,0.0,,,
1114,04/02/19 12:53:01 AM,20.234,1.0,,,
1115,04/02/19 01:03:01 AM,20.043,0.0,,,
1116,04/02/19 01:13:01 AM,19.948,1.0,,,
1117,04/02/19 01:23:01 AM,19.948,0.0,,,
1118,04/02/19 01:33:01 AM,19.853,0.0,,,
1119,04/02/19 01:43:01 AM,19.853,0.0,,,
1120,04/02/19 01:53:01 AM,19.948,0.0,,,
1121,04/02/19 02:03:01 AM,19.758,0.0,,,
1122,04/02/19 02:13:01 AM,19.662,0.0,,,
1123,04/02/19 02:23:01 AM,19.662,0.0,,,
1124,04/02/19 02:33:01 AM,19.948,1.0,,,
1125,04/02/19 02:43:01 AM,20.329,1.0,,,
1126,04/02/19 02:53:01 AM,20.329,0.0,,,
1127,04/02/19 03:03:01 AM,20.234,0.0,,,
1128,04/02/19 03:13:01 AM,20.043,0.0,,,
1129,04/02/19 03:23:01 AM,20.043,0.0,,,
1130,04/02/19 03:33:01 AM,19.853,0.0,,,
1131,04/02/19 03:43:01 AM,19.758,0.0,,,
1132,04/02/19 03:53:01 AM,19.853,0.0,,,
1133,04/02/19 04:03:01 AM,19.662,0.0,,,
1134,04/02/19 04:13:01 AM,19.853,0.0,,,
1135,04/02/19 04:23:01 AM,20.043,0.0,,,
1136,04/02/19 04:33:01 AM,19.662,0.0,,,
1137,04/02/19 04:43:01 AM,20.329,0.0,,,
1138,04/02/19 04:53:01 AM,20.615,1.0,,,
1139,04/02/19 05:03:01 AM,20.424,0.0,,,
1140,04/02/19 05:13:01 AM,20.043,0.0,,,
1141,04/02/19 05:23:01 AM,19.758,0.0,,,
1142,04/02/19 05:33:01 AM,19.567,0.0,,,
1143,04/02/19 05:43:01 AM,19.567,0.0,,,
1144,04/02/19 05:53:01 AM,19.758,0.0,,,
1145,04/02/19 06:03:01 AM,19.853,0.0,,,
1146,04/02/19 06:13:01 AM,19.662,1.0,,,
1147,04/02/19 06:23:01 AM,19.758,0.0,,,
1148,04/02/19 06:33:01 AM,19.377,2.0,,,
1149,04/02/19 06:43:01 AM,19.853,2.0,,,
1150,04/02/19 06:53:01 AM,20.329,2.0,,,
1151,04/02/19 07:03:01 AM,20.329,1.0,,,
1152,04/02/19 07:13:01 AM,20.043,1.0,,,
1153,04/02/19 07:23:01 AM,19.853,2.0,,,
1154,04/02/19 07:33:01 AM,20.043,1.0,,,
1155,04/02/19 07:43:01 AM,19.948,2.0,,,
1156,04/02/19 07:53:01 AM,19.853,3.0,,,
1157,04/02/19 08:03:01 AM,19.948,2.0,,,
1158,04/02/19 08:13:01 AM,19.948,1.0,,,
1159,04/02/19 08:23:01 AM,19.758,2.0,,,
1160,04/02/19 08:33:01 AM,19.853,2.0,,,
1161,04/02/19 08:43:01 AM,19.948,2.0,,,
1162,04/02/19 08:53:01 AM,19.948,1.0,,,
1163,04/02/19 09:03:01 AM,19.948,0.0,,,
1164,04/02/19 09:13:01 AM,20.138,1.0,,,
1165,04/02/19 09:20:43 AM,,,Logged,,
1166,04/02/19 09:20:48 AM,,,,Logged,Logged
